2019 07 13 03:21:08:467 [main ] INFO  - Country [code=MMR  , name=Myanmar                                 , lanuages=Asia                                                                                       cities=45611000] 
2019 07 13 03:21:08:471 [main ] INFO  - Country [code=MNG  , name=Mongolia                                , lanuages=Asia                                                                                       cities=2662000] 
2019 07 13 03:21:08:476 [main ] INFO  - Country [code=MNP  , name=Northern Mariana Islands                , lanuages=Oceania                                                                                    cities=78000] 
2019 07 13 03:21:08:481 [main ] INFO  - Country [code=MOZ  , name=Mozambique                              , lanuages=Africa                                                                                     cities=19680000] 
2019 07 13 03:21:08:485 [main ] INFO  - Country [code=MRT  , name=Mauritania                              , lanuages=Africa                                                                                     cities=2670000] 
2019 07 13 03:21:08:491 [main ] INFO  - Country [code=MSR  , name=Montserrat                              , lanuages=North America                                                                              cities=11000] 
2019 07 13 03:21:08:494 [main ] INFO  - Country [code=MTQ  , name=Martinique                              , lanuages=North America                                                                              cities=395000] 
2019 07 13 03:21:08:498 [main ] INFO  - Country [code=MUS  , name=Mauritius                               , lanuages=Africa                                                                                     cities=1158000] 
2019 07 13 03:21:08:503 [main ] INFO  - Country [code=MWI  , name=Malawi                                  , lanuages=Africa                                                                                     cities=10925000] 
2019 07 13 03:21:08:508 [main ] INFO  - Country [code=MYS  , name=Malaysia                                , lanuages=Asia                                                                                       cities=22244000] 
2019 07 13 03:21:08:512 [main ] INFO  - Country [code=MYT  , name=Mayotte                                 , lanuages=Africa                                                                                     cities=149000] 
2019 07 13 03:21:08:516 [main ] INFO  - Country [code=NAM  , name=Namibia                                 , lanuages=Africa                                                                                     cities=1726000] 
2019 07 13 03:21:08:520 [main ] INFO  - Country [code=NCL  , name=New Caledonia                           , lanuages=Oceania                                                                                    cities=214000] 
2019 07 13 03:21:08:523 [main ] INFO  - Country [code=NER  , name=Niger                                   , lanuages=Africa                                                                                     cities=10730000] 
2019 07 13 03:21:08:527 [main ] INFO  - Country [code=NFK  , name=Norfolk Island                          , lanuages=Oceania                                                                                    cities=2000] 
2019 07 13 03:21:08:535 [main ] INFO  - Country [code=NGA  , name=Nigeria                                 , lanuages=Africa                                                                                     cities=111506000] 
2019 07 13 03:21:08:540 [main ] INFO  - Country [code=NIC  , name=Nicaragua                               , lanuages=North America                                                                              cities=5074000] 
2019 07 13 03:21:08:544 [main ] INFO  - Country [code=NIU  , name=Niue                                    , lanuages=Oceania                                                                                    cities=2000] 
